second,frame,seconds,n,k,PLR
4954, 1451, 1664880594, 20, 19, 0.0007359172843864893
4954, 1452, 1664880594, 20, 19, 0.0007359172843864893
4954, 1453, 1664880594, 20, 19, 0.0007359172843864893
4954, 1454, 1664880594, 15, 14, 0.0007359172843864893
4954, 1455, 1664880595, 16, 15, 0.0007359172843864893
4954, 1456, 1664880595, 15, 14, 0.0007359172843864893
4954, 1457, 1664880595, 14, 13, 0.0007359172843864893
4954, 1458, 1664880595, 15, 14, 0.0007359172843864893
4954, 1459, 1664880595, 15, 14, 0.0007225334987760358
4954, 1460, 1664880595, 92, 91, 0.0007225334987760358
4954, 1461, 1664880595, 29, 28, 0.0007225334987760358
4954, 1462, 1664880595, 17, 16, 0.0007225334987760358
4954, 1463, 1664880595, 16, 15, 0.0007225334987760358
4954, 1464, 1664880595, 15, 14, 0.0007225334987760358
4954, 1465, 1664880595, 16, 15, 0.0007225334987760358
4954, 1466, 1664880595, 15, 14, 0.0007225334987760358
4954, 1467, 1664880595, 14, 13, 0.0007225334987760358
4954, 1468, 1664880595, 15, 14, 0.0007225334987760358
4954, 1469, 1664880595, 16, 15, 0.0007225334987760358
4954, 1470, 1664880595, 93, 92, 0.0007225334987760358
4954, 1471, 1664880595, 15, 14, 0.0007225334987760358
4955, 1472, 1664880595, 20, 19, 0.0007225334987760358
4955, 1473, 1664880595, 17, 16, 0.0007225334987760358
4955, 1474, 1664880595, 17, 16, 0.0007225334987760358
4955, 1475, 1664880595, 16, 15, 0.0007225334987760358
4955, 1476, 1664880595, 20, 19, 0.0007225334987760358
4955, 1477, 1664880595, 17, 16, 0.0007225334987760358
4955, 1478, 1664880595, 16, 15, 0.0007225334987760358
4955, 1479, 1664880595, 15, 14, 0.0007225334987760358
4955, 1480, 1664880595, 87, 86, 0.0007225334987760358
4955, 1481, 1664880595, 16, 15, 0.0007225334987760358
4955, 1482, 1664880595, 17, 16, 0.0007225334987760358
4955, 1483, 1664880596, 17, 16, 0.0007225334987760358
4955, 1484, 1664880596, 23, 22, 0.0007225334987760358
4955, 1485, 1664880596, 19, 18, 0.0007225334987760358
4955, 1486, 1664880596, 15, 14, 0.0007225334987760358
4955, 1487, 1664880596, 24, 23, 0.0007101525795018053
4955, 1488, 1664880596, 27, 26, 0.0007101525795018053
4955, 1489, 1664880596, 33, 32, 0.0007101525795018053
4955, 1490, 1664880596, 114, 113, 0.0007101525795018053
4955, 1491, 1664880596, 38, 37, 0.0007101525795018053
4955, 1492, 1664880596, 41, 40, 0.0007101525795018053
4955, 1493, 1664880596, 40, 39, 0.0007101525795018053
4955, 1494, 1664880596, 36, 35, 0.0007101525795018053
4955, 1495, 1664880596, 31, 30, 0.0007101525795018053
4955, 1496, 1664880596, 30, 29, 0.0007101525795018053
4955, 1497, 1664880596, 26, 25, 0.0007101525795018053
4955, 1498, 1664880596, 28, 27, 0.0007101525795018053
4955, 1499, 1664880596, 26, 25, 0.0007101525795018053
4956, 1500, 1664880596, 94, 93, 0.0007101525795018053
4956, 1501, 1664880596, 17, 16, 0.0007101525795018053
4956, 1502, 1664880596, 19, 18, 0.0007101525795018053
4956, 1503, 1664880596, 19, 18, 0.0007101525795018053
4956, 1504, 1664880596, 18, 17, 0.0007101525795018053
4956, 1505, 1664880596, 16, 15, 0.0007101525795018053
4956, 1506, 1664880596, 15, 14, 0.0007101525795018053
4956, 1507, 1664880596, 16, 15, 0.0007101525795018053
4956, 1508, 1664880596, 16, 15, 0.0007101525795018053
4956, 1509, 1664880596, 16, 15, 0.0007101525795018053
4956, 1510, 1664880597, 78, 77, 0.0007101525795018053
4956, 1511, 1664880597, 13, 12, 0.0007101525795018053
4956, 1512, 1664880597, 14, 13, 0.0007101525795018053
4956, 1513, 1664880597, 13, 12, 0.0007101525795018053
4956, 1514, 1664880597, 14, 13, 0.0007101525795018053
4956, 1515, 1664880597, 16, 15, 0.0006951738233318931
4956, 1516, 1664880597, 15, 14, 0.0006951738233318931
4956, 1517, 1664880597, 19, 18, 0.0006951738233318931
4956, 1518, 1664880597, 29, 28, 0.0006951738233318931
4956, 1519, 1664880597, 26, 25, 0.0006951738233318931
4956, 1520, 1664880597, 76, 75, 0.0006951738233318931
4956, 1521, 1664880597, 15, 14, 0.0006951738233318931
4956, 1522, 1664880597, 11, 10, 0.0006951738233318931
4956, 1523, 1664880597, 15, 14, 0.0006951738233318931
4956, 1524, 1664880597, 12, 11, 0.0006951738233318931
4956, 1525, 1664880597, 16, 15, 0.0006951738233318931
4956, 1526, 1664880597, 11, 10, 0.0006951738233318931
4956, 1527, 1664880597, 14, 13, 0.0006951738233318931
4956, 1528, 1664880597, 12, 11, 0.0006951738233318931
4957, 1529, 1664880597, 13, 12, 0.0006951738233318931
4957, 1530, 1664880597, 72, 71, 0.0006951738233318931
4957, 1531, 1664880597, 19, 18, 0.0006951738233318931
4957, 1532, 1664880597, 21, 20, 0.0006951738233318931
4957, 1533, 1664880597, 17, 16, 0.0006951738233318931
4957, 1534, 1664880597, 19, 18, 0.0006951738233318931
4957, 1535, 1664880597, 19, 18, 0.0006951738233318931
4957, 1536, 1664880597, 19, 18, 0.0006951738233318931
4957, 1537, 1664880597, 19, 18, 0.0006951738233318931
4957, 1538, 1664880598, 16, 15, 0.0006951738233318931
4957, 1539, 1664880598, 15, 14, 0.0006951738233318931
4957, 1540, 1664880598, 52, 51, 0.0006951738233318931
4957, 1541, 1664880598, 16, 15, 0.0006951738233318931
4957, 1542, 1664880598, 15, 14, 0.0006951738233318931
4957, 1543, 1664880598, 12, 11, 0.0006951738233318931
4957, 1544, 1664880598, 10, 9, 0.0006848486133458491
4957, 1545, 1664880598, 9, 8, 0.0006848486133458491
4957, 1546, 1664880598, 9, 8, 0.0006848486133458491
4957, 1547, 1664880598, 10, 9, 0.0006848486133458491
4957, 1548, 1664880598, 10, 9, 0.0006848486133458491
4957, 1549, 1664880598, 11, 10, 0.0006848486133458491
4957, 1550, 1664880598, 40, 39, 0.0006848486133458491
4957, 1551, 1664880598, 11, 10, 0.0006848486133458491
4957, 1552, 1664880598, 11, 10, 0.0006848486133458491
4957, 1553, 1664880598, 11, 10, 0.0006848486133458491
4957, 1554, 1664880598, 11, 10, 0.0006848486133458491
4957, 1555, 1664880598, 11, 10, 0.0006848486133458491
4957, 1556, 1664880598, 11, 10, 0.0006848486133458491
4957, 1557, 1664880598, 11, 10, 0.0006848486133458491
4958, 1558, 1664880598, 14, 13, 0.0006848486133458491
4958, 1559, 1664880598, 14, 13, 0.0006848486133458491
4958, 1560, 1664880598, 55, 54, 0.0006848486133458491
4958, 1561, 1664880598, 14, 13, 0.0006848486133458491
4958, 1562, 1664880598, 15, 14, 0.0006848486133458491
4958, 1563, 1664880598, 16, 15, 0.0006848486133458491
4958, 1564, 1664880598, 17, 16, 0.0006848486133458491
4958, 1565, 1664880598, 16, 15, 0.0006848486133458491
4958, 1566, 1664880598, 15, 14, 0.0006848486133458491
4958, 1567, 1664880599, 18, 17, 0.0006848486133458491
4958, 1568, 1664880599, 16, 15, 0.0006848486133458491
4958, 1569, 1664880599, 20, 19, 0.0006848486133458491
4958, 1570, 1664880599, 92, 91, 0.0006848486133458491
4958, 1571, 1664880599, 16, 15, 0.0006848486133458491
4958, 1572, 1664880599, 18, 17, 0.0006848486133458491
4958, 1573, 1664880599, 18, 17, 0.0006765797854947963
4958, 1574, 1664880599, 21, 20, 0.0006765797854947963
4958, 1575, 1664880599, 21, 20, 0.0006765797854947963
4958, 1576, 1664880599, 20, 19, 0.0006765797854947963
4958, 1577, 1664880599, 17, 16, 0.0006765797854947963
4958, 1578, 1664880599, 17, 16, 0.0006765797854947963
4958, 1579, 1664880599, 22, 21, 0.0006765797854947963
4958, 1580, 1664880599, 111, 110, 0.0006765797854947963
4958, 1581, 1664880599, 17, 16, 0.0006765797854947963
4958, 1582, 1664880599, 18, 17, 0.0006765797854947963
4958, 1583, 1664880599, 25, 24, 0.0006765797854947963
4958, 1584, 1664880599, 25, 24, 0.0006765797854947963
4958, 1585, 1664880599, 19, 18, 0.0006765797854947963
4959, 1586, 1664880599, 18, 17, 0.0006765797854947963
4959, 1587, 1664880599, 19, 18, 0.0006765797854947963
4959, 1588, 1664880599, 17, 16, 0.0006765797854947963
4959, 1589, 1664880599, 19, 18, 0.0006765797854947963
4959, 1590, 1664880599, 96, 95, 0.0006765797854947963
4959, 1591, 1664880599, 17, 16, 0.0006765797854947963
4959, 1592, 1664880599, 18, 17, 0.0006765797854947963
4959, 1593, 1664880599, 15, 14, 0.0006765797854947963
4959, 1594, 1664880599, 15, 14, 0.0006765797854947963
4959, 1595, 1664880600, 15, 14, 0.0006765797854947963
4959, 1596, 1664880600, 17, 16, 0.0006765797854947963
4959, 1597, 1664880600, 18, 17, 0.0006765797854947963
4959, 1598, 1664880600, 23, 22, 0.0006765797854947963
4959, 1599, 1664880600, 20, 19, 0.0006765797854947963
4959, 1600, 1664880600, 100, 99, 0.0006765797854947963
4959, 1601, 1664880600, 17, 16, 0.0006657754705917215
4959, 1602, 1664880600, 23, 22, 0.0006657754705917215
4959, 1603, 1664880600, 21, 20, 0.0006657754705917215
4959, 1604, 1664880600, 20, 19, 0.0006657754705917215
4959, 1605, 1664880600, 18, 17, 0.0006657754705917215
4959, 1606, 1664880600, 18, 17, 0.0006657754705917215
4959, 1607, 1664880600, 18, 17, 0.0006657754705917215
4959, 1608, 1664880600, 23, 22, 0.0006657754705917215
4959, 1609, 1664880600, 20, 19, 0.0006657754705917215
4959, 1610, 1664880600, 98, 97, 0.0006657754705917215
4959, 1611, 1664880600, 16, 15, 0.0006657754705917215
4959, 1612, 1664880600, 21, 20, 0.0006657754705917215
4959, 1613, 1664880600, 18, 17, 0.0006657754705917215
500, 1614, 1664880600, 17, 16, 0.0006657754705917215
500, 1615, 1664880600, 17, 16, 0.0006657754705917215
500, 1616, 1664880600, 17, 16, 0.0006657754705917215
500, 1617, 1664880600, 16, 15, 0.0006657754705917215
500, 1618, 1664880600, 18, 17, 0.0006657754705917215
500, 1619, 1664880600, 18, 17, 0.0006657754705917215
500, 1620, 1664880600, 94, 93, 0.0006657754705917215
500, 1621, 1664880600, 16, 15, 0.0006657754705917215
500, 1622, 1664880601, 16, 15, 0.0006657754705917215
500, 1623, 1664880601, 16, 15, 0.0006657754705917215
500, 1624, 1664880601, 21, 20, 0.0006657754705917215
500, 1625, 1664880601, 20, 19, 0.0006657754705917215
500, 1626, 1664880601, 21, 20, 0.0006657754705917215
500, 1627, 1664880601, 21, 20, 0.0006657754705917215
500, 1628, 1664880601, 21, 20, 0.0006657754705917215
500, 1629, 1664880601, 21, 20, 0.0006543408136441497
500, 1630, 1664880601, 94, 93, 0.0006543408136441497
500, 1631, 1664880601, 22, 21, 0.0006543408136441497
500, 1632, 1664880601, 24, 23, 0.0006543408136441497
500, 1633, 1664880601, 24, 23, 0.0006543408136441497
500, 1634, 1664880601, 22, 21, 0.0006543408136441497
500, 1635, 1664880601, 21, 20, 0.0006543408136441497
500, 1636, 1664880601, 20, 19, 0.0006543408136441497
500, 1637, 1664880601, 21, 20, 0.0006543408136441497
500, 1638, 1664880601, 20, 19, 0.0006543408136441497
500, 1639, 1664880601, 19, 18, 0.0006543408136441497
500, 1640, 1664880601, 67, 66, 0.0006543408136441497
500, 1641, 1664880601, 20, 19, 0.0006543408136441497
501, 1642, 1664880601, 12, 11, 0.0006543408136441497
501, 1643, 1664880601, 12, 11, 0.0006543408136441497
501, 1644, 1664880601, 11, 10, 0.0006543408136441497
501, 1645, 1664880601, 11, 10, 0.0006543408136441497
501, 1646, 1664880601, 12, 11, 0.0006543408136441497
501, 1647, 1664880601, 12, 11, 0.0006543408136441497
501, 1648, 1664880601, 12, 11, 0.0006543408136441497
501, 1649, 1664880601, 14, 13, 0.0006543408136441497
501, 1650, 1664880601, 48, 47, 0.0006543408136441497
501, 1651, 1664880602, 10, 9, 0.0006543408136441497
501, 1652, 1664880602, 12, 11, 0.0006543408136441497
501, 1653, 1664880602, 12, 11, 0.0006543408136441497
501, 1654, 1664880602, 14, 13, 0.0006543408136441497
501, 1655, 1664880602, 14, 13, 0.0006543408136441497
501, 1656, 1664880602, 16, 15, 0.0006543408136441497
501, 1657, 1664880602, 16, 15, 0.0006543408136441497
501, 1658, 1664880602, 19, 18, 0.0006451102293280744
501, 1659, 1664880602, 15, 14, 0.0006451102293280744
501, 1660, 1664880602, 58, 57, 0.0006451102293280744
501, 1661, 1664880602, 10, 9, 0.0006451102293280744
501, 1662, 1664880602, 12, 11, 0.0006451102293280744
501, 1663, 1664880602, 12, 11, 0.0006451102293280744
501, 1664, 1664880602, 12, 11, 0.0006451102293280744
501, 1665, 1664880602, 13, 12, 0.0006451102293280744
501, 1666, 1664880602, 13, 12, 0.0006451102293280744
501, 1667, 1664880602, 14, 13, 0.0006451102293280744
501, 1668, 1664880602, 14, 13, 0.0006451102293280744
501, 1669, 1664880602, 14, 13, 0.0006451102293280744
501, 1670, 1664880602, 63, 62, 0.0006451102293280744
502, 1671, 1664880602, 12, 11, 0.0006451102293280744
502, 1672, 1664880602, 18, 17, 0.0006451102293280744
502, 1673, 1664880602, 16, 15, 0.0006451102293280744
502, 1674, 1664880602, 15, 14, 0.0006451102293280744
502, 1675, 1664880602, 18, 17, 0.0006451102293280744
502, 1676, 1664880602, 16, 15, 0.0006451102293280744
502, 1677, 1664880602, 16, 15, 0.0006451102293280744
502, 1678, 1664880602, 12, 11, 0.0006451102293280744
502, 1679, 1664880603, 15, 14, 0.0006451102293280744
502, 1680, 1664880603, 62, 61, 0.0006451102293280744
502, 1681, 1664880603, 16, 15, 0.0006451102293280744
502, 1682, 1664880603, 15, 14, 0.0006451102293280744
502, 1683, 1664880603, 14, 13, 0.0006451102293280744
502, 1684, 1664880603, 18, 17, 0.0006451102293280744
502, 1685, 1664880603, 21, 20, 0.0006451102293280744
502, 1686, 1664880603, 24, 23, 0.0006451102293280744
502, 1687, 1664880603, 24, 23, 0.0006371406215900414
502, 1688, 1664880603, 24, 23, 0.0006371406215900414
502, 1689, 1664880603, 25, 24, 0.0006371406215900414
502, 1690, 1664880603, 92, 91, 0.0006371406215900414
502, 1691, 1664880603, 16, 15, 0.0006371406215900414
502, 1692, 1664880603, 17, 16, 0.0006371406215900414
502, 1693, 1664880603, 18, 17, 0.0006371406215900414
502, 1694, 1664880603, 18, 17, 0.0006371406215900414
502, 1695, 1664880603, 16, 15, 0.0006371406215900414
502, 1696, 1664880603, 14, 13, 0.0006371406215900414
502, 1697, 1664880603, 24, 23, 0.0006371406215900414
502, 1698, 1664880603, 22, 21, 0.0006371406215900414
502, 1699, 1664880603, 17, 16, 0.0006371406215900414
503, 1700, 1664880603, 94, 93, 0.0006371406215900414
503, 1701, 1664880603, 17, 16, 0.0006371406215900414
503, 1702, 1664880603, 16, 15, 0.0006371406215900414
503, 1703, 1664880603, 16, 15, 0.0006371406215900414
503, 1704, 1664880603, 14, 13, 0.0006371406215900414
503, 1705, 1664880603, 14, 13, 0.0006371406215900414
503, 1706, 1664880603, 13, 12, 0.0006371406215900414
503, 1707, 1664880604, 13, 12, 0.0006371406215900414
503, 1708, 1664880604, 13, 12, 0.0006371406215900414
503, 1709, 1664880604, 13, 12, 0.0006371406215900414
503, 1710, 1664880604, 62, 61, 0.0006371406215900414
503, 1711, 1664880604, 12, 11, 0.0006371406215900414
503, 1712, 1664880604, 16, 15, 0.0006371406215900414
503, 1713, 1664880604, 20, 19, 0.0006371406215900414
503, 1714, 1664880604, 22, 21, 0.0006371406215900414
503, 1715, 1664880604, 17, 16, 0.0006277200106007235
503, 1716, 1664880604, 19, 18, 0.0006277200106007235
503, 1717, 1664880604, 22, 21, 0.0006277200106007235
503, 1718, 1664880604, 19, 18, 0.0006277200106007235
503, 1719, 1664880604, 15, 14, 0.0006277200106007235
503, 1720, 1664880604, 76, 75, 0.0006277200106007235
503, 1721, 1664880604, 12, 11, 0.0006277200106007235
503, 1722, 1664880604, 10, 9, 0.0006277200106007235
503, 1723, 1664880604, 27, 26, 0.0006277200106007235
503, 1724, 1664880604, 28, 27, 0.0006277200106007235
503, 1725, 1664880604, 25, 24, 0.0006277200106007235
503, 1726, 1664880604, 21, 20, 0.0006277200106007235
503, 1727, 1664880604, 15, 14, 0.0006277200106007235
503, 1728, 1664880604, 11, 10, 0.0006277200106007235
504, 1729, 1664880604, 15, 14, 0.0006277200106007235
504, 1730, 1664880604, 87, 86, 0.0006277200106007235
504, 1731, 1664880604, 17, 16, 0.0006277200106007235
504, 1732, 1664880604, 17, 16, 0.0006277200106007235
504, 1733, 1664880604, 18, 17, 0.0006277200106007235
504, 1734, 1664880604, 18, 17, 0.0006277200106007235
504, 1735, 1664880605, 15, 14, 0.0006277200106007235
504, 1736, 1664880605, 20, 19, 0.0006277200106007235
504, 1737, 1664880605, 16, 15, 0.0006277200106007235
504, 1738, 1664880605, 15, 14, 0.0006277200106007235
504, 1739, 1664880605, 15, 14, 0.0006277200106007235
504, 1740, 1664880605, 99, 98, 0.0006277200106007235
504, 1741, 1664880605, 25, 24, 0.0006277200106007235
504, 1742, 1664880605, 22, 21, 0.0006277200106007235
504, 1743, 1664880605, 24, 23, 0.0006181345846259527
504, 1744, 1664880605, 24, 23, 0.0006181345846259527
504, 1745, 1664880605, 20, 19, 0.0006181345846259527
504, 1746, 1664880605, 20, 19, 0.0006181345846259527
504, 1747, 1664880605, 23, 22, 0.0006181345846259527
504, 1748, 1664880605, 25, 24, 0.0006181345846259527
504, 1749, 1664880605, 22, 21, 0.0006181345846259527
504, 1750, 1664880605, 111, 110, 0.0006181345846259527
504, 1751, 1664880605, 16, 15, 0.0006181345846259527
504, 1752, 1664880605, 18, 17, 0.0006181345846259527
504, 1753, 1664880605, 15, 14, 0.0006181345846259527
504, 1754, 1664880605, 15, 14, 0.0006181345846259527
504, 1755, 1664880605, 14, 13, 0.0006181345846259527
504, 1756, 1664880605, 14, 13, 0.0006181345846259527
505, 1757, 1664880605, 13, 12, 0.0006181345846259527
505, 1758, 1664880605, 14, 13, 0.0006181345846259527
505, 1759, 1664880605, 14, 13, 0.0006181345846259527
505, 1760, 1664880605, 97, 96, 0.0006181345846259527
505, 1761, 1664880605, 19, 18, 0.0006181345846259527
505, 1762, 1664880605, 11, 10, 0.0006181345846259527
505, 1763, 1664880606, 9, 8, 0.0006181345846259527
505, 1764, 1664880606, 12, 11, 0.0006181345846259527
505, 1765, 1664880606, 15, 14, 0.0006181345846259527
505, 1766, 1664880606, 19, 18, 0.0006181345846259527
505, 1767, 1664880606, 18, 17, 0.0006181345846259527
505, 1768, 1664880606, 18, 17, 0.0006181345846259527
505, 1769, 1664880606, 16, 15, 0.0006181345846259527
505, 1770, 1664880606, 79, 78, 0.0006181345846259527
505, 1771, 1664880606, 19, 18, 0.0006181345846259527
505, 1772, 1664880606, 17, 16, 0.0006085714159981272
505, 1773, 1664880606, 18, 17, 0.0006085714159981272
505, 1774, 1664880606, 16, 15, 0.0006085714159981272
505, 1775, 1664880606, 12, 11, 0.0006085714159981272
505, 1776, 1664880606, 18, 17, 0.0006085714159981272
505, 1777, 1664880606, 13, 12, 0.0006085714159981272
505, 1778, 1664880606, 13, 12, 0.0006085714159981272
505, 1779, 1664880606, 12, 11, 0.0006085714159981272
505, 1780, 1664880606, 63, 62, 0.0006085714159981272
505, 1781, 1664880606, 18, 17, 0.0006085714159981272
505, 1782, 1664880606, 14, 13, 0.0006085714159981272
505, 1783, 1664880606, 19, 18, 0.0006085714159981272
505, 1784, 1664880606, 15, 14, 0.0006085714159981272
505, 1785, 1664880606, 16, 15, 0.0006085714159981272
506, 1786, 1664880606, 18, 17, 0.0006085714159981272
506, 1787, 1664880606, 18, 17, 0.0006085714159981272
506, 1788, 1664880606, 32, 31, 0.0006085714159981272
506, 1789, 1664880606, 32, 31, 0.0006085714159981272
506, 1790, 1664880606, 123, 122, 0.0006085714159981272
506, 1791, 1664880607, 37, 36, 0.0006085714159981272
506, 1792, 1664880607, 36, 35, 0.0006085714159981272
506, 1793, 1664880607, 23, 22, 0.0006085714159981272
506, 1794, 1664880607, 29, 28, 0.0006085714159981272
506, 1795, 1664880607, 23, 22, 0.0006085714159981272
506, 1796, 1664880607, 37, 36, 0.0006085714159981272
506, 1797, 1664880607, 27, 26, 0.0006085714159981272
506, 1798, 1664880607, 27, 26, 0.0006085714159981272
506, 1799, 1664880607, 21, 20, 0.0006085714159981272
